Symbol,Company Name,Security Type,Security Price,Market Capitalization,Sector/Industry,Industry,Volume (90 Day Avg),Price Performance (52 Weeks),Total Return (5 Yr Annualized),Standard Deviation (5 Yr Annualized),P/E (Next Year's Estimate),Beta (5 Yr Annualized),Dividend Yield,Shares Outstanding,Institutional Ownership,Beta (10 Yr Annualized),Beta (1 Year Annualized)
CLB,Core Laboratories NV,CS,118.1,$4.9B,Energy,Energy Equipment & Services,0.66533,-15.41895,7.50317,0.34022,40.21573,1.226206634,1.90344,42.366,93.851,0.947321933,1.38771611
SYNT,Syntel Inc,CS,48.43,$4B,Information Technology,IT Services,0.18665,7.97574,16.18461,0.24576,15.57222,1.226257433,,83.886,33.8732,1.261244634,0.445144886
UMBF,UMB Financial Corp,CS,52.7,$2.6B,Financials,Banks,0.17117,-8.04257,9.09307,0.24406,17.96077,1.226618071,1.78334,49.295,78.5753,0.861398635,0.934078289
LDL,Lydall Inc.,CS,36.42,$626M,Industrials,Machinery,0.07866,33.61222,38.29831,0.34462,15.9085,1.226903241,,17.042,91.4084,1.472844636,0.959345603
ARTX,Arotech Corp,CS,1.65,$41.2M,Industrials,Aerospace & Defense,0.11419,-26.75439,-0.70347,0.78188,13.91667,1.227281101,,24.697,11.2801,1.64520391,0.989146546
HNT,Health Net Inc.,CS,63.26,$4.9B,Health Care,Health Care Providers & Services,0.86367,24.32853,19.19556,0.29587,16.3669,1.22781062,,77.294,88.042,1.09955186,0.69238545
INDB,Independent Bank Corp.,CS,51.67,$1.4B,Financials,Banks,0.10004,29.03784,19.26042,0.21085,17.62003,1.228966257,1.99348,26.237,78.5041,0.986767283,0.804053783
BLX,Banco Latinoamericano de Comercio Exterior SA,CS,27.73,$1.1B,Financials,Banks,0.16875,-15.73204,16.28082,0.23563,9.00869,1.230265801,5.53957,38.969,17.9871,1.201352426,0.899357428
INT,World Fuel Services Corp,CS,43.6,$3.1B,Energy,"Oil, Gas & Consumable Fuels",0.45755,-3.86716,8.42852,0.28548,14.27922,1.230539273,0.54545,70.78,91.3192,0.709070111,0.695018096
DCOM,Dime Community Bancshares Inc,CS,18.51,$690.1M,Financials,Thrifts & Mortgage Finance,0.14744,20.12987,9.66841,0.21319,14.91935,1.231083322,3.02703,37.301,62.0514,0.71727476,0.513075395
TCBK,TriCo Bancshares,CS,29.3,$669M,Financials,Banks,0.08445,14.84955,17.20388,0.23237,14.4664,1.232515732,1.76931,22.764,63.0523,0.984666573,0.435647493
PNR,Pentair plc,CS,56.71,$10.2B,Industrials,Machinery,1.4229,-17.1101,13.38967,0.25257,13.24642,1.23265432,2.26991,180.254,78.282,1.146239776,1.222811472
KTEC,Key Technology Inc,CS,11.16,$70.9M,Industrials,Machinery,0.00825,-13.56921,-6.98022,0.32574,24.73333,1.233416666,,6.381,58.5815,1.028613416,-0.182417329
VRNT,Verint Systems Inc,CS,46.85,$2.9B,Information Technology,Software,0.54897,-22.16512,7.24116,0.25814,12.1011,1.233583317,,62.14,95.9848,1.837523912,1.039511491
WYN,Wyndham Worldwide Corp,CS,75.92,$8.9B,Consumer Discretionary,"Hotels, Restaurants & Leisure",1.29959,-7.58788,23.60956,0.20601,13.57792,1.235008424,2.20357,116.106,97.052,,0.940264528
TTWO,Take-Two Interactive Software Inc,CS,35.37,$3B,Information Technology,Software,1.48293,26.74006,26.31203,0.34813,21.04363,1.235747011,,84.622,97.0326,1.306962837,0.689009561
CPA,Copa Holdings SA,CS,51.65,$2.3B,Industrials,Airlines,0.82703,-51.68488,2.04136,0.34622,10.90344,1.237974071,6.3854,43.415,98.4385,,2.05135998
VSAT,ViaSat Inc.,CS,61.96,$3B,Information Technology,Communications Equipment,0.23124,-7.61194,8.27282,0.34697,32.05422,1.237983108,,48.387,91.8643,1.20338027,0.829761295
TISA,Top Image Systems Ltd,CS,3.37,$59.6M,Information Technology,Software,0.02326,-3.19767,22.64578,0.59231,71.06383,1.238376106,,17.912,12.6447,0.886138661,0.591581253
DLAKY,Deutsche Lufthansa AG,DR,14.32,$6.6B,--,--,0.01828,-20.69351,-6.7312,0.3239,5.95339,1.23841654,,464.539,0.0245,1.395596297,0.748128882
TSRA,Tessera Technologies Inc,CS,31.86,$1.7B,Information Technology,Semiconductors & Semiconductor Equipment,0.46236,-5.32099,12.25244,0.33006,15.26887,1.238526897,2.44349,51.035,97.9103,1.366818805,0.801230729
CSCD,Cascade Microtech Inc,CS,16.24,$254.2M,Information Technology,Semiconductors & Semiconductor Equipment,0.0678,18.74074,32.67032,0.44254,18.10345,1.238692314,,15.856,65.749,1.123520384,0.899470982
TISI,Team Inc.,CS,38.15,$838.9M,Industrials,Commercial Services & Supplies,0.12977,-6.06796,13.90898,0.26378,15.09766,1.238864076,,21.678,79.3119,1.240368092,0.560944494
QVCA,Liberty Interactive Corp QVC Group,CS,26.48,$12.5B,Consumer Discretionary,Internet & Catalog Retail,2.50003,-6.45274,11.41805,0.19317,18.76837,1.239168258,,467.611,88.1599,,0.975375503
CA,CA Inc,CS,28.11,$12.4B,Information Technology,Software,2.95378,-8.61957,7.06818,0.21475,11.30435,1.239283802,3.5461,438.742,65.9321,1.027084421,0.96893918
MATX,Matson Inc,CS,51.68,$2.3B,Industrials,Marine,0.26597,54.00117,27.10845,0.28839,18.32042,1.239499425,1.36545,43.552,82.0076,1.367904752,1.070542669
MMSI,Merit Medical Systems Inc,CS,19.38,$860.2M,Health Care,Health Care Equipment & Supplies,0.4379,30.16722,9.96204,0.3856,20.14508,1.239578081,,44.202,87.6945,0.87526762,0.179105066
ABMD,ABIOMED Inc,CS,81.57,$3.5B,Health Care,Health Care Equipment & Supplies,0.8219,133.34265,48.04484,0.52052,76.17701,1.239746239,,42.417,92.6585,1.098283222,-0.019200038
AB,AllianceBernstein Holding LP,UT,24.51,$2.5B,Financials,Capital Markets,0.2485,-6.79398,9.21199,0.28616,13.07146,1.24086344,7.60441,97.773,28.6388,1.718043785,1.487641051
NAT,Nordic American Tankers Ltd,CS,14.79,$1.3B,Energy,"Oil, Gas & Consumable Fuels",2.00148,69.53567,-2.63852,0.38188,13.54958,1.241510276,10.15364,89.182,36.923,0.933118565,0.707240876
DY,Dycom Industries Inc.,CS,87.38,$2.8B,Industrials,Construction & Engineering,0.61369,175.9348,46.60216,0.38788,19.55163,1.241533591,,32.481,90.2593,1.995613349,1.463392816
CSWC,Capital Southwest Corp,CS,15.65,$235.8M,Financials,Capital Markets,0.06855,10.91513,4.7019,0.23488,7.01415,1.241693127,1.32188,15.583,56.8633,1.130076854,0.34396627
LNDC,Landec Corp,CS,12.81,$340.1M,Consumer Staples,Food Products,0.07233,-5.83396,15.36897,0.32754,13.01554,1.242203877,,27.015,89.3758,1.013676861,0.729726255
WWD,Woodward Inc,CS,50.43,$3.2B,Industrials,Machinery,0.34862,-4.65779,9.02188,0.28352,14.94135,1.242756969,0.79761,63.21,75.3718,1.564956589,1.492672734
ACIW,ACI Worldwide Inc,CS,23.51,$2.8B,Information Technology,Software,0.48678,20,22.29034,0.25158,30.74803,1.242996138,,118.259,98.6031,0.641616451,1.277090522
DO,Diamond Offshore Drilling Inc.,CS,22.64,$3.1B,Energy,Energy Equipment & Services,3.03356,-30.54004,-15.23299,0.36812,34.22018,1.243219937,2.23414,137.159,99.5052,0.93635048,1.428131404
XCRA,Xcerra Corp,CS,6.05,$313.9M,Information Technology,Semiconductors & Semiconductor Equipment,0.33058,-30.09592,-6.1324,0.48833,12.35169,1.24324296,,53.848,87.5245,2.233326013,0.636455239
SYRG,Synergy Resources Corp,CS,11.39,$1.2B,Energy,"Oil, Gas & Consumable Fuels",1.52794,-5.98007,40.06365,0.49852,36.57233,1.243276961,,105.111,89.0006,,0.863434896
EOG,EOG Resources Inc.,CS,83.41,$45.1B,Energy,"Oil, Gas & Consumable Fuels",4.92197,-12.80961,13.74451,0.29134,119.04209,1.243534285,0.81687,549.707,87.4102,1.004248666,1.354896133
ST,Sensata Technologies Holding NV,CS,45.8,$7.9B,Industrials,Electrical Equipment,1.6419,-6.17309,10.35308,0.24499,15.13997,1.243554585,,170.181,98.4624,,1.056896406
MDXG,MiMedx Group Inc,CS,8.975,$951.2M,Health Care,Biotechnology,1.3855,-20.99548,54.86655,0.58174,34.74308,1.244345025,,108.962,45.6652,,0.816717729
CSCO,Cisco Systems Inc,CS,27.26,$138.7B,Information Technology,Communications Equipment,28.27962,-1.15774,9.66444,0.2589,11.39758,1.244378382,3.07467,5076.079,75.4876,1.238627503,1.337978706
AES,AES Corporation (The),CS,10.01,$6.7B,Utilities,Independent Power and Renew. Elect.Producers,6.15602,-27.71346,0.05082,0.22982,8.56153,1.245765949,4.004,672.862,95.8273,1.326072807,1.227635439
INTL,INTL FCStone Inc,CS,35.58,$685.1M,Financials,Capital Markets,0.13857,102.01907,9.95636,0.32122,12.07509,1.245932463,,19.021,62.5871,1.233250281,1.478109604
SMCI,Super Micro Computer Inc,CS,24.56,$1.2B,Information Technology,"Technology Hardware, Storage & Peripherals",0.64701,-27.71369,18.45352,0.41746,9.36757,1.246066163,,47.589,77.7019,,1.386791049
NEOG,Neogen Corp,CS,59.01,$2.2B,Health Care,Health Care Equipment & Supplies,0.20197,33.57223,19.13897,0.31533,47.16358,1.246098061,,37.372,86.02,0.831883451,0.700548621
TTI,TETRA Technologies Inc.,CS,9.32,$726.9M,Energy,Energy Equipment & Services,0.79226,14.8289,-3.43464,0.55969,56.98113,1.246220089,,80.23,90.2242,2.148386529,2.516272102
FRME,First Merchants Corp,CS,27.2,$1B,Financials,Banks,0.14562,25.4562,27.75404,0.23039,14.5305,1.246322479,1.6,37.875,79.2229,0.833003183,0.511787375
TYC,Tyco International Plc,CS,35.31,$14.9B,Industrials,Commercial Services & Supplies,2.9047,-17.96966,8.78906,0.17313,14.9067,1.246712632,2.33286,422.756,89.3879,1.143399788,0.937244791
EGO,Eldorado Gold Corp,CS,3.055,$2.1B,Materials,Metals & Mining,5.04593,-56.8314,-28.68684,0.47962,37.22892,1.247731428,0.51572,716.587,57.6556,0.68673601,1.402368169
ELOS,Syneron Medical Ltd,CS,7.45,$276.9M,Health Care,Health Care Equipment & Supplies,0.19509,-26.90453,-6.14796,0.35095,19.28753,1.247819373,,36.527,67.0287,1.432729531,0.638336564
GEF,Greif Inc.,CS,35.44,$879.3M,Materials,Containers & Packaging,0.26246,-22.89835,-7.22517,0.26031,14.73524,1.248114016,4.91084,25.704,98.1543,1.2455391,1.051674808
HIBB,Hibbett Sports Inc,CS,32.8,$800.7M,Consumer Discretionary,Specialty Retail,0.61465,-32.8,-0.59058,0.27567,10.77614,1.248872233,,23.829,93.8944,1.206532682,0.836418893
EMR,Emerson Electric Co.,CS,50,$32.9B,Industrials,Electrical Equipment,4.58939,-23.08045,0.96016,0.20699,14.8086,1.248977332,3.77809,654.557,70.4302,1.203598084,1.061105804
FIBK,First Interstate BancSystem Inc,CS,30.41,$1.4B,Financials,Banks,0.10253,7.76596,19.98096,0.24076,14.20855,1.250039885,2.63244,45.507,69.7845,,0.698525671
AME,AMETEK Inc,CS,56.46,$13.5B,Industrials,Electrical Equipment,1.38556,9.98066,17.77544,0.21035,20.74425,1.250928822,0.63313,237.883,93.6442,1.020758234,1.166071677
RDS/A,Royal Dutch Shell PLC,DR,49.76,$98.7B,Energy,"Oil, Gas & Consumable Fuels",4.24143,-29.84447,-6.56768,0.20303,10.88005,1.250987385,7.50949,1970.941,8.4864,1.029977274,1.666154523
NWL,Newell Rubbermaid Inc.,CS,44.66,$11.9B,Consumer Discretionary,Household Durables,1.86039,23.94444,23.5932,0.21939,18.59942,1.251198933,1.70327,267.1,90.3489,1.595573438,0.877305329
STBA,S&T Bancorp Inc,CS,33.92,$1.2B,Financials,Banks,0.10119,20.19095,14.57672,0.24841,14.64255,1.25146583,2.23595,34.812,48.2538,0.700276881,0.313188858
WIT,Wipro Ltd,DR,12.54,$29.5B,Information Technology,IT Services,0.52486,-7.08171,3.12724,0.2982,19.24837,1.251820817,1.59205,2470.125,2.0775,1.689200786,0.895373246
SWHC,Smith & Wesson Holding Corp,CS,18.33,$1B,Consumer Discretionary,Leisure Products,0.86494,92.46646,37.38862,0.51393,13.74074,1.251830677,,54.37,78.1736,1.042607676,0.647732888
JAH,Jarden Corp,CS,46.675,$10.3B,Consumer Discretionary,Household Durables,2.45222,6.07022,28.2515,0.21905,14.72179,1.251974547,,220.354,89.0317,1.49717043,0.794564911
CGNT,Cogentix Medical Inc,CS,1.45,$39.3M,Health Care,Health Care Equipment & Supplies,0.05136,-72.54296,-26.31172,0.49314,39.75,1.255059577,,26.058,33.6924,1.107937535,-0.797195588
SMP,Standard Motor Products Inc.,CS,41.72,$951.8M,Consumer Discretionary,Auto Components,0.09841,9.63195,29.96097,0.36006,15.07194,1.255206376,1.42857,22.663,82.0719,2.095732379,1.125511414
DDR,DDR Corp,CSRT,17.05,$6.2B,Financials,Real Estate Investment Trusts (REITs),3.69207,-5.43359,9.06562,0.20692,101.35294,1.255666449,4.00464,362.122,92.7307,2.214083145,0.622128331
LXP,Lexington Realty Trust,CSRT,8.59,$2B,Financials,Real Estate Investment Trusts (REITs),1.49852,-21.38989,8.35272,0.22972,23.32432,1.255896896,7.80712,235.324,73.0017,1.674424885,0.710751928
INWK,InnerWorkings Inc,CS,8.56,$450.7M,Industrials,Commercial Services & Supplies,0.144,10.58201,5.48853,0.42289,23.75,1.257248793,,53.909,83.3806,,1.286266551
RDS/B,Royal Dutch Shell PLC,DR,49.94,$61.6B,Energy,"Oil, Gas & Consumable Fuels",1.79974,-32.64816,1.36203,0.20654,12.37101,1.257962333,7.45145,1220.205,3.5881,1.037310637,1.713176931
FOX,Twenty-First Century Fox Inc,CS,29.97,$23.9B,Consumer Discretionary,Media,5.56501,-14.22834,20.10676,0.21823,13.45761,1.258421505,1.00334,798.521,48.1626,1.408408528,1.247602987
PFS,Provident Financial Services Inc.,CS,20.87,$1.4B,Financials,Thrifts & Mortgage Finance,0.21409,18.62967,12.9106,0.20777,14.73088,1.259613772,3.24582,65.763,62.1718,0.988256934,0.512392702
NCIT,NCI Inc,CS,16.51,$224.2M,Information Technology,IT Services,0.04288,45.60686,-5.11207,0.61201,18.97175,1.260058154,,13.356,50.9709,0.548800576,-0.893751417
ERIC,Ericsson,DR,9.69,$28.6B,Information Technology,Communications Equipment,3.1648,-24.40758,1.51069,0.24505,12.53989,1.260902067,4.08721,2990,6.5178,1.044192257,0.822076799
HIL,Hill International Inc,CS,3.45,$175.8M,Industrials,Professional Services,0.09725,-8.33333,-8.81752,0.44901,8.58942,1.261178411,,51.56,54.557,1.92234991,1.087071344
AIRM,Air Methods Corp,CS,43.67,$1.7B,Health Care,Health Care Providers & Services,0.42,-2.26559,23.20435,0.3889,13.50855,1.262252695,,39.303,86.9443,1.512646076,1.428088741
PIR,Pier 1 Imports Inc.,CS,6.76,$600.9M,Consumer Discretionary,Specialty Retail,2.62531,-49.6,-5.66683,0.36624,9.64986,1.262627196,4.0404,86.705,81.3032,3.69754581,0.846357327
RT,Ruby Tuesday Inc,CS,5.53,$349.4M,Consumer Discretionary,"Hotels, Restaurants & Leisure",0.40877,-32.45509,-15.54937,0.45591,31.55556,1.263617228,,61.951,86.8745,3.159405102,-0.02483715
CNA,CNA Financial Corp,CS,36.77,$9.9B,Financials,Insurance,0.09927,-1.76573,10.95826,0.19703,10.85986,1.265128606,2.72628,270.261,99.007,1.754667671,0.664974625
GB,Greatbatch Inc,CS,58.01,$1.8B,Health Care,Health Care Equipment & Supplies,0.2102,14.94825,20.67133,0.24427,16.83673,1.265463379,,30.557,82.8476,0.746431974,0.62039464
STLY,Stanley Furniture Co Inc,CS,2.86,$41.8M,Consumer Discretionary,Household Durables,0.0192,-3.11419,-2.75653,0.39677,56.64,1.266562382,,14.911,52.0485,0.918488784,0.366233961
RGA,Reinsurance Group of America Inc.,CS,91.89,$6.1B,Financials,Insurance,0.30731,7.06578,14.62609,0.17559,10.15738,1.266742355,1.60381,65.749,90.7956,1.154264226,0.730394629
USNA,USANA Health Sciences Inc,CS,133.81,$1.7B,Consumer Staples,Personal Products,0.14119,29.34885,25.92102,0.46068,16.06656,1.267044474,,12.77,46.6415,0.886407288,0.462613079
SLF,Sun Life Financial Inc,CS,32.98,$20B,Financials,Insurance,0.50248,-12.24544,8.22947,0.24374,11.28757,1.267830297,3.56419,611.2,45.2275,1.530081751,1.140379225
WBA,Walgreens Boots Alliance Inc,CS,84.03,$91.7B,Consumer Staples,Food & Staples Retailing,4.70023,22.69348,21.98026,0.26216,16.64671,1.267861046,1.71062,1088.794,60.7021,1.051305642,0.62299974
SONC,Sonic Corp,CS,29.05,$1.4B,Consumer Discretionary,"Hotels, Restaurants & Leisure",1.09494,8.34581,26.87859,0.33511,19.3516,1.268625035,1.51986,49.779,93.5671,1.399126989,0.9127009
DW,Drew Industries Inc,CS,60.4,$1.5B,Consumer Discretionary,Auto Components,0.12067,34.60163,109.88052,0.25306,16.64466,1.268743775,,24.147,94.3195,1.916349058,1.174795449
CREE,Cree Inc.,CS,27.64,$2.8B,Information Technology,Semiconductors & Semiconductor Equipment,1.59143,-26.26565,-15.56653,0.4276,19.33619,1.268991875,,103.045,89.0091,1.033739216,1.61914012
IEX,IDEX Corporation,CS,78.76,$6B,Industrials,Machinery,0.47932,1.84373,17.90725,0.18709,20.64711,1.269770228,1.62046,76.519,99.4431,1.308050438,1.066673021
EIG,Employers Holdings Inc,CS,27.41,$882.8M,Financials,Insurance,0.12071,31.2351,12.16246,0.31936,14.48331,1.269880335,0.87209,32.078,76.0208,,0.867686185
TEO,"Telecom Argentina Stet-France SA, Buenos Aires",DR,17.25,$1.7B,Telecommunication Services,Diversified Telecommunication Services,0.16542,-21.84011,-1.8545,0.41948,8.25861,1.270247874,6.93838,96.421,9.0344,1.159972951,1.470646081
EHTH,eHealth Inc,CS,12.95,$230.4M,Financials,Insurance,0.1585,-51.67173,-3.2695,0.56628,28.30735,1.270595705,,18.117,88.2121,,2.075239739
EXPGY,Experian Plc,DR,18.62,--,--,--,,17.59082,11.95082,0.2197,19.06736,1.270821474,2.12737,967.465,0.2259,,1.257140335
GNTX,Gentex Corp,CS,16.735,$4.9B,Consumer Discretionary,Auto Components,2.2301,-4.06178,11.50337,0.32743,14.42623,1.270843071,2.02743,291.524,85.5982,1.345769475,0.973151081
ORA,Ormat Technologies Inc,CS,36.73,$1.8B,Utilities,Independent Power and Renew. Elect.Producers,0.11908,31.78879,6.90647,0.31632,20.69335,1.271033962,0.84492,49.036,34.6165,1.183475876,0.950806896
STN,Stantec Inc,CS,25.8,$2.4B,Industrials,Professional Services,0.02022,-14.39469,15.30182,0.23546,16.22982,1.271471218,1.21697,94.354,57.4091,1.393573609,1.340140552
TRMK,Trustmark Corp,CS,25.25,$1.7B,Financials,Banks,0.40874,5.08333,7.04966,0.22017,15.32199,1.271482685,3.6479,67.558,59.5528,0.823960826,0.808251931
GMT,GATX Corp.,CS,46.31,$1.9B,Industrials,Trading Companies & Distributors,0.36239,-29.82429,9.50127,0.24715,8.69072,1.274073787,3.30938,42.4,95.5863,1.416179607,1.486114117
LRCX,Lam Research Corp,CS,78.2,$12.3B,Information Technology,Semiconductors & Semiconductor Equipment,2.58476,-5.54812,11.12748,0.26705,11.7769,1.274794449,1.54579,158.392,99.0004,1.390849777,1.4467726
SNX,SYNNEX Corp,CS,94.24,$3.8B,Information Technology,Electronic Equipment Instruments & Components,0.23444,31.76454,26.55076,0.28354,13.45789,1.275440589,0.8429,39.57,75.0865,1.180942246,1.170847324
CUZ,Cousins Properties Inc,CSRT,9.84,$2.1B,Financials,Real Estate Investment Trusts (REITs),1.49048,-22.16867,7.3853,0.2297,51,1.277549676,3.30237,214.671,97.3304,1.488344255,0.883089788
AMED,Amedisys Inc,CS,40.59,$1.4B,Health Care,Health Care Providers & Services,0.36632,61.72935,7.53961,0.44514,23.91628,1.277553895,,33.691,88.7931,0.761746846,0.652873714
ORCL,Oracle Corp,CS,38.97,$167.1B,Information Technology,Software,15.4409,-6.42465,8.51704,0.21556,13.71369,1.278284626,1.53139,4264.628,58.3809,1.103420568,1.283717547
TBBK,Bancorp Inc (The),CS,7.68,$293.4M,Financials,Banks,0.17768,-14.52145,-2.93942,0.35213,28.07116,1.278292788,,37.758,75.9929,1.444899909,0.581319201
WTW,Weight Watchers International Inc.,CS,26.39,$1.7B,Consumer Discretionary,Diversified Consumer Services,3.78087,-8.39161,-4.49569,0.93847,35.73748,1.278299699,,63.621,86.5983,1.117086196,2.654193669
IMMR,Immersion Corp,CS,13.39,$383.3M,Information Technology,"Technology Hardware, Storage & Peripherals",0.21181,53.97727,18.74231,0.59409,34.41919,1.280094614,,28.285,79.7546,1.616233039,0.743208189
NCI,Navigant Consulting Inc.,CS,17.51,$829.8M,Industrials,Professional Services,0.26864,21.87282,15.05515,0.30155,15.88342,1.280698413,,47.581,92.9272,0.624329999,0.805548302
ETE,Energy Transfer Equity LP,UT,18.94,$19.5B,Energy,"Oil, Gas & Consumable Fuels",9.10244,-41.69269,18.75114,0.26796,12.31169,1.281006686,6.10605,1044.765,49.8514,,1.164121892
YHOO,Yahoo Inc,CS,33.81,$31.1B,Information Technology,Internet Software & Services,16.28781,-36.33552,14.99579,0.28326,57.38676,1.281745048,,944.355,71.6409,0.988494998,1.215556155
INFY,Infosys Ltd,DR,16.685,$37.6B,Information Technology,IT Services,4.29532,-5.71061,1.54892,0.32186,16.51685,1.282940598,2.33758,2285.619,18.045,1.214943664,0.739370452
PGTI,PGT Inc,CS,11.12,$561.5M,Industrials,Building Products,0.43236,21.09129,39.68482,0.41997,15.56463,1.283199269,,48.653,95.516,,0.815402607
KTCC,Key Tronic Corp,CS,7.81,$84.2M,Information Technology,Electronic Equipment Instruments & Components,0.02501,-4.0293,6.7877,0.53477,10.02532,1.284887771,,10.711,49.6694,1.508635328,-0.432646439
LXK,Lexmark International Inc.,CS,34.34,$2.1B,Information Technology,"Technology Hardware, Storage & Peripherals",0.86438,-19.41477,1.98318,0.36779,9.35705,1.28546348,4.14986,61.814,95.552,1.187309352,1.880089309
MIDD,Middleby Corp (The),CS,110.04,$6.2B,Industrials,Machinery,0.36174,13.90922,32.61324,0.2625,23.51152,1.285672676,,57.317,90.6763,1.534273394,0.957794549
PBI,Pitney Bowes Inc.,CS,21.6108,$4.1B,Industrials,Commercial Services & Supplies,1.60786,-14.28571,4.63061,0.2898,10.35294,1.286319144,3.56125,197.05,87.7294,1.107245739,0.958822363
TROW,T. Rowe Price Group Inc,CS,76.15,$19.1B,Financials,Capital Markets,1.55375,-6.33433,8.48617,0.17645,15.91832,1.287158868,2.73864,251.095,71.231,1.552921498,1.061691522
RSYS,RadiSys Corp,CS,2.65,$99.7M,Information Technology,Electronic Equipment Instruments & Components,0.10923,14.40678,-21.34719,0.53827,10.59289,1.287168515,,36.916,51.4353,0.917199817,0.239140897
CCMP,Cabot Microelectronics Corp,CS,41.96,$1B,Information Technology,Semiconductors & Semiconductor Equipment,0.13621,-12.22735,6.11484,0.28736,14.80085,1.28729191,,24.457,92.9088,1.038923166,0.583290251
RHP,Ryman Hospitality Properties Inc,CSRT,54.3,$2.8B,Financials,Real Estate Investment Trusts (REITs),0.26653,6.13153,16.6541,0.29629,17.68073,1.289238056,5.10297,51.285,89.8429,2.304332664,0.866555078
FWRD,Forward Air Corp,CS,48.09,$1.5B,Industrials,Air Freight & Logistics,0.23124,0.14397,12.72166,0.24469,18.54135,1.289279121,0.98583,30.832,95.7478,1.030589601,1.2232412
