Symbol,Company Name,Security Type,Security Price,Market Capitalization,Sector/Industry,Industry,Volume (90 Day Avg),Price Performance (52 Weeks),Total Return (5 Yr Annualized),Standard Deviation (5 Yr Annualized),P/E (Next Year's Estimate),Beta (5 Yr Annualized),Dividend Yield,Shares Outstanding,Institutional Ownership,Beta (10 Yr Annualized),Beta (1 Year Annualized)
PRE,PartnerRe Ltd,CS,139.15,$6.7B,--,--,0.37075,18.99265,15.37373,0.18092,15.10694,0.895791237,2.01222,47.913,75.5493,0.574447348,0.210543285
FSM,Fortuna Silver Mines Inc,CS,2.45,$309.2M,Materials,Metals & Mining,0.30504,-46.78492,-9.936,0.53432,23.30097,0.8969425,,128.846,42.0222,1.041157866,0.651547717
SXL,Sunoco Logistics Partners LP,UT,27.87,$7.6B,Energy,"Oil, Gas & Consumable Fuels",1.19623,-44.28628,20.86978,0.24606,20.33189,0.896973604,6.50106,269.86,58.2483,0.379893577,1.234058618
CVS,CVS Health Corp,CS,94.09,$104.8B,Consumer Staples,Food & Staples Retailing,5.32341,4.11486,33.20953,0.1676,16.17571,0.897040283,1.47945,1107.317,83.3002,0.856075474,0.845328219
COHU,Cohu Inc,CS,13.1,$338.6M,Information Technology,Semiconductors & Semiconductor Equipment,0.15561,11.82053,-0.5123,0.35639,18.04742,0.897439274,1.85185,26.128,86.8551,1.338256564,0.374537496
PFE,Pfizer Inc,CS,32.78,$202.4B,Health Care,Pharmaceuticals,31.10131,5.26485,18.80006,0.15798,13.84713,0.89838117,3.41568,6173.002,70.7441,0.765803564,0.928939196
TD,Toronto-Dominion Bank (The),CS,40.82,$75.5B,Financials,Banks,1.54567,-19.89766,5.77388,0.16846,11.27325,0.899453494,3.81191,1854.19,53.9171,1.232544392,1.125727085
XOM,Exxon Mobil Corp,CS,81.66,$338.2B,Energy,"Oil, Gas & Consumable Fuels",15.31666,-10.28275,6.03232,0.15815,19.93864,0.899906762,3.59473,4162.939,49.4106,0.594130535,1.218567298
ZBH,Zimmer Biomet Holdings Inc,CS,101.01,$20.6B,Health Care,Health Care Equipment & Supplies,1.34504,-9.52253,15.87085,0.19319,12.9057,0.900496508,0.87129,203.78,84.0108,1.018080214,0.715926804
CSV,Carriage Services Inc,CS,24.68,$429.7M,Consumer Discretionary,Diversified Consumer Services,0.13705,26.99795,39.96106,0.32787,14.47475,0.902025264,0.40339,17.332,75.8373,0.942167769,0.486064088
CLC,CLARCOR Inc.,CS,52.79,$2.6B,Industrials,Machinery,0.34711,-21.23483,6.28269,0.1932,18.82883,0.902285969,1.67428,49.896,93.0944,0.940713061,1.09029697
BH,Biglari Holdings Inc,CS,369.04,$768.3M,Consumer Discretionary,"Hotels, Restaurants & Leisure",0.00833,-0.55379,3.13208,0.24096,28.9,0.902976522,,2.067,86.6767,1.303973156,0.49832255
BMO,Bank of Montreal,CS,57.69,$36.9B,Financials,Banks,0.77647,-22.71077,3.84182,0.17549,10.6953,0.903958915,4.33217,642.583,47.6104,1.223366643,1.187940566
SON,Sonoco Products Co,CS,43.82,$4.4B,Materials,Containers & Packaging,0.45361,5.04543,9.56806,0.16696,16.12629,0.904979721,3.18689,100.938,66.9127,0.963538652,0.708471786
DEI,Douglas Emmett Inc,CSRT,30.99,$4.6B,Financials,Real Estate Investment Trusts (REITs),1.01216,13.27756,16.31615,0.19663,71.58986,0.905623288,2.6975,146.779,98.2655,,0.724152028
IDSY,I.D. Systems Inc,CS,3.75,$50.2M,Information Technology,Electronic Equipment Instruments & Components,0.05758,-42.08075,6.75576,0.47779,14.04528,0.906313918,,13.471,48.6226,1.270264145,0.773502941
MJN,Mead Johnson Nutrition Co,CS,80.58,$16.2B,Consumer Staples,Food Products,2.49744,-20.69432,8.02676,0.22052,22.79018,0.906788011,2.01195,197.133,95.8237,,0.781752499
GLRE,Greenlight Capital Re Ltd,CS,20.61,$764.6M,Financials,Insurance,0.18955,-35.42839,-6.17462,0.1757,5.01205,0.907435673,,37.027,51.5522,,0.94110393
JWN,Nordstrom Inc.,CS,56.31,$10.8B,Consumer Discretionary,Multiline Retail,2.19478,-19.20705,9.80131,0.19942,15.69755,0.907560339,2.569,188.234,54.2189,1.531713737,0.411587537
CCE,Coca-Cola Enterprises Inc,CS,50.3,$11.7B,Consumer Staples,Beverages,2.86932,17.71689,18.40228,0.17022,18.58688,0.907646799,2.17223,226.952,80.4589,1.161155335,0.825925694
GDOT,Green Dot Corp,CS,16.805,$871.9M,Financials,Consumer Finance,0.3902,-25.52339,-20.86625,0.46242,12.33309,0.907875768,,52.15,71.0411,,1.099400967
CFR,Cullen/Frost Bankers Inc,CS,69.74,$4.4B,Financials,Banks,0.5504,-10.24422,8.7283,0.17479,14.61184,0.908095677,3.03594,62.32,78.5444,0.624015806,0.939996386
HTGC,Hercules Technology Growth Capital Inc,CS,11.55,$819.5M,Financials,Capital Markets,0.35882,-27.67176,11.61889,0.21252,8.63222,0.908487356,10.90589,72.072,40.6065,1.313757293,0.773223327
BG,Bunge Ltd,CS,66.63,$9.5B,Consumer Staples,Food Products,1.07329,-25.37862,3.28737,0.19302,10.47936,0.908604533,2.26832,142.459,82.5117,1.078399145,0.612497246
BUSE,First Busey Corp,CS,21.99,$637.3M,Financials,Banks,0.05669,12.34193,15.15588,0.19247,14.82597,0.909030476,3.06168,28.693,48.6778,0.712998481,0.479632393
TNC,Tennant Co,CS,62.27,$1.1B,Industrials,Machinery,0.07874,-11.68962,13.92041,0.24443,19.78408,0.909323107,1.29933,17.837,86.0144,1.347592422,0.772988286
MSFT,Microsoft Corp,CS,54.35,$430.8B,Information Technology,Software,35.43592,12.80067,19.56545,0.22248,17.27418,0.9104762,2.67013,7987.913,71.415,1.017255247,1.619220868
BBSI,Barrett Business Services Inc,CS,44.65,$313.1M,Industrials,Professional Services,0.12378,92.5155,26.36477,0.48788,10.43435,0.911033252,2.02438,7.202,66.3561,0.838887539,0.960304005
STZ,Constellation Brands Inc,CS,140.64,$24.9B,Consumer Staples,Beverages,1.27597,51.74124,47.52855,0.3071,24.50827,0.91187669,0.86237,173.148,86.4056,0.997952147,0.659844618
MD,Mednax Inc,CS,71.37,$6.9B,Health Care,Health Care Providers & Services,0.85072,13.70943,19.42483,0.19744,16.20485,0.911905353,,94.041,95.8298,0.985929595,0.408498865
HCKT,Hackett Group Inc (The),CS,18.93,$559.2M,Information Technology,IT Services,0.18214,113.82022,42.02467,0.37582,22.73939,0.912165639,1.05097,29.383,72.1988,0.882208802,0.999457466
RCII,Rent-A-Center Inc,CS,17.16,$920.2M,Consumer Discretionary,Specialty Retail,0.89241,-48.13042,-7.27733,0.31697,7.99263,0.912370857,5.53633,53.068,95.5746,0.816112739,0.848740687
MSM,MSC Industrial Direct Co Inc.,CS,61.71,$3.8B,Industrials,Trading Companies & Distributors,0.43836,-21.14072,2.68464,0.21045,15.09736,0.912910855,2.80816,61.662,97.1274,1.149477966,0.781615598
AGM,Federal Agricultural Mortgage Corp.,CS,29.93,$281.9M,Financials,Thrifts & Mortgage Finance,0.03569,-4.64749,18.02975,0.31669,6.65483,0.913054808,2.12202,9.347,73.061,1.186788444,1.275299885
TW,Towers Watson & Co,CS,134.51,$9.3B,Industrials,Professional Services,0.43241,19.0696,22.36474,0.23931,19.14359,0.91366518,0.44736,69.444,84.6443,0.688610145,0.664642715
WTBA,West Bancorporation Inc,CS,20.73,$334.9M,Financials,Banks,0.01698,27.91411,27.15132,0.25533,14.81429,0.914106621,3.06954,16.064,25.3458,1.049119176,0.887627359
POWI,Power Integrations Inc,CS,51.7,$1.5B,Information Technology,Semiconductors & Semiconductor Equipment,0.20068,-0.87125,5.68086,0.3363,22.08261,0.914753769,0.9375,28.43,99.4337,1.257691371,0.883630389
BAM,Brookfield Asset Management Inc,CS,34.3,$33.5B,Financials,Real Estate Management & Development,1.40643,2.33807,14.48613,0.16801,28.45,0.914844133,1.40598,981.055,53.6161,1.349127469,1.121418741
LABL,Multi-Color Corp,CS,62.51,$1.1B,Industrials,Commercial Services & Supplies,0.11943,15.78564,26.71409,0.31315,15.82461,0.915161869,0.31486,16.799,72.199,0.906185993,0.746043399
AFSI,AmTrust Financial Services Inc,CS,62.47,$5.5B,Financials,Insurance,0.61105,21.28195,45.26246,0.28513,10.235,0.915805243,1.91601,87.914,42.4513,,0.723803038
CIM,Chimera Investment Corp,CSRT,14.1,$2.7B,Financials,Real Estate Investment Trusts (REITs),1.65337,-16.51917,7.16433,0.2356,6.5606,0.915829534,13.5689,189.014,57.9826,,0.453934251
FAST,Fastenal Co,CS,40.57,$11.7B,Industrials,Trading Companies & Distributors,2.65338,-10.85323,10.834,0.22792,21.42781,0.917327697,2.77709,289.695,85.2171,0.967806647,0.853509749
WAC,Walter Investment Management Corp,CSRT,14.53,$525.4M,Financials,Thrifts & Mortgage Finance,0.21867,-26.10314,-2.99862,0.4826,6.90512,0.917839886,,37.802,93.9862,0.137962375,1.544264588
MRTN,Marten Transport Ltd,CS,18.04,$619M,Industrials,Road & Rail,0.14312,-12.62458,6.11762,0.24699,15.36145,0.91866916,0.54318,33.624,68.7471,0.704227851,0.85026025
SAJA,Sajan Inc,CS,3.9,$19.1M,Information Technology,Internet Software & Services,0.00485,-33.33222,-0.19881,0.63533,20,0.919451896,,4.783,4.99,0.64352897,0.566335288
LEG,Leggett & Platt Inc,CS,46.6,$6.4B,Consumer Discretionary,Household Durables,1.04088,12.12842,22.93672,0.19469,20.14983,0.919555788,2.71474,136.096,69.1925,1.148361125,0.597293126
PCL,Plum Creek Timber Co Inc.,CSRT,50.82,$8.9B,Financials,Real Estate Investment Trusts (REITs),1.40566,23.14368,11.68513,0.20347,39.4479,0.921700645,3.44558,173.599,72.558,0.992045984,0.400228822
GOOGL,Alphabet Inc,CS,762.85,$264.2B,Information Technology,Internet Software & Services,2.27937,40.59336,21.50418,0.24118,22.53532,0.921706453,,342.221,81.8528,1.096837587,1.348311593
SCI,Service Corp International,CS,27.85,$5.5B,Consumer Discretionary,Diversified Consumer Services,1.34819,25.30337,29.96596,0.18677,21.30769,0.921718227,1.72166,196.506,83.7769,1.42635863,0.902675985
OSBC,Old Second Bancorp Inc,CS,7.76,$228.5M,Financials,Banks,0.07412,63.84778,28.87511,0.63075,16.1875,0.923683197,,29.483,61.7495,1.423101807,0.294611314
CBSH,Commerce Bancshares Inc,CS,45.92,$4.5B,Financials,Banks,0.52784,11.21071,20.64345,0.15169,16.70692,0.923765584,1.86986,97.464,57.0514,0.565743139,0.696059629
AXS,AXIS Capital Holdings Ltd,CS,55.99,$5.3B,Financials,Insurance,0.48514,11,12.09465,0.17893,12.45232,0.923898654,2.09009,96.393,87.257,0.83360039,0.197519945
GABC,German American Bancorp Inc,CS,34.54,$453M,Financials,Banks,0.02574,17.49311,16.94888,0.22446,14.21829,0.924486049,1.99297,13.276,24.7329,0.690812342,0.663996058
SWI,SolarWinds Inc,CS,58.45,$4.2B,Information Technology,Software,1.17251,13.52873,26.63538,0.40213,24.38155,0.924586347,,71.765,91.3453,,1.23837632
AMX,"America Movil SA De CV, Mexico",DR,16.19,$34.7B,Telecommunication Services,Wireless Telecommunication Services,4.57288,-29.91637,-8.6327,0.22323,11.07311,0.925767673,2.99828,2101.928,7.9426,1.209823989,1.135423267
PCH,Potlatch Corp,CSRT,33.42,$1.4B,Financials,Real Estate Investment Trusts (REITs),0.22095,-18.4689,5.41954,0.19901,27.15552,0.925839775,4.40141,40.678,83.7822,1.022834664,0.653861157
AVAV,AeroVironment Inc,CS,25.59,$601M,Industrials,Aerospace & Defense,0.18185,-9.59632,0.41242,0.34275,82.35484,0.926998967,,23.539,63.675,,1.438709573
ALOG,Analogic Corp,CS,83.55,$1B,Health Care,Health Care Equipment & Supplies,0.10133,14.79056,13.00107,0.25502,16.99409,0.928216377,0.47545,12.421,95.9101,0.802050488,-0.131414792
IILG,Interval Leisure Group Inc,CS,15.625,$897.4M,Consumer Discretionary,"Hotels, Restaurants & Leisure",0.25471,-28.94857,0.45664,0.30292,12.08462,0.928938308,3.07495,57.491,68.2718,,0.864977125
SXT,Sensient Technologies Corp,CS,66.81,$3B,Materials,Chemicals,0.17852,12.77354,16.57564,0.18959,18.74965,0.929144897,1.62455,45.221,86.4181,0.908760955,0.979243388
CLMT,Calumet Specialty Products Partners LP,UT,25.44,$2B,Energy,"Oil, Gas & Consumable Fuels",0.3015,-0.53435,14.26565,0.31225,12.80277,0.929336598,10.5142,75.76,14.507,,1.070848345
BDBD,Boulder Brands Inc,CS,10.93,$676M,Consumer Staples,Food Products,1.4792,1.10803,24.50495,0.50733,41.47727,0.929720658,,61.739,95.9877,,1.182823731
ORI,Old Republic International Corp,CS,18.95,$5B,Financials,Insurance,1.37139,24.08377,15.21435,0.23026,15.61216,0.930624876,3.90295,261.447,69.077,0.911823252,0.845738344
WBMD,Webmd Health Corp,CS,45.49,$1.7B,Information Technology,Internet Software & Services,0.34787,19.78349,-3.14576,0.40269,27.58984,0.93069132,,37.48,73.7983,0.949430629,0.885902677
SEAC,SeaChange International Inc,CS,7,$222.1M,Information Technology,Software,0.11525,-1.19581,-4.3821,0.31046,239.25926,0.931079009,,33.597,93.0443,0.867661914,0.900744715
CBU,Community Bank System Inc.,CS,43.13,$1.8B,Financials,Banks,0.1439,13.5894,16.0232,0.18632,18.42219,0.931131924,2.89179,41.1,65.6298,0.641542409,0.615129413
AN,AutoNation Inc,CS,63.95,$7.1B,Consumer Discretionary,Specialty Retail,0.8309,8.22678,19.83616,0.25429,13.49486,0.931240141,,110.625,65.1212,1.160103086,1.014943264
CUTR,Cutera Inc,CS,14.22,$186.3M,Health Care,Health Care Equipment & Supplies,0.06322,41.55206,14.69526,0.34128,76.96809,0.931336665,,12.929,77.1319,1.059603394,0.163213806
EC,Ecopetrol SA,DR,8.39,$17.4B,Energy,"Oil, Gas & Consumable Fuels",0.92541,-64.58246,-22.53191,0.30106,11.53005,0.931741647,12.31886,2055.835,1.8395,,2.009153386
ATNI,Atlantic Tele-Network Inc.,CS,78.67,$1.3B,Telecommunication Services,Diversified Telecommunication Services,0.0692,15.80936,19.54402,0.25598,26.11862,0.932643762,1.60602,16.062,57.997,1.030039642,0.355071299
PNRA,Panera Bread Co,CS,181.8,$4.6B,Consumer Discretionary,"Hotels, Restaurants & Leisure",0.56569,10.14151,12.68326,0.27338,27.97696,0.933028878,,25.181,95.516,0.832359911,0.051866201
HRB,Block (H&R) Inc,CS,36.69,$10.2B,Consumer Discretionary,Diversified Consumer Services,3.3458,9.90425,27.94011,0.2539,15.20165,0.933820804,2.17806,276.4,87.6583,0.707175084,0.80833282
ARLP,Alliance Resource Partners LP,UT,17.15,$1.3B,Energy,"Oil, Gas & Consumable Fuels",0.29378,-62.52874,-4.25097,0.29078,6.78139,0.934011138,15.05856,74.189,27.5632,0.792608081,0.564418466
IRDM,Iridium Communications Inc,CS,8.17,$737.8M,Telecommunication Services,Diversified Telecommunication Services,0.96524,-19.9794,-4.22133,0.38362,10.15306,0.93419936,,94.949,92.1083,,1.400238057
IT,Gartner Inc,CS,93.3,$7.7B,Information Technology,IT Services,0.31429,8.657,23.41509,0.18498,32.92396,0.93534099,,82.857,91.2937,1.171861747,0.665226853
MBWM,Mercantile Bank Corp,CS,25.87,$419.2M,Financials,Banks,0.03856,33.59253,34.10766,0.41133,14.2953,0.935672147,2.32829,16.266,43.825,0.517769151,0.58504273
RUTH,Ruth's Hospitality Group Inc,CS,17.25,$609.1M,Consumer Discretionary,"Hotels, Restaurants & Leisure",0.17562,35.09317,29.48142,0.28107,18.30526,0.936559508,1.37931,35.008,83.6456,2.292652899,0.551415461
MDVN,Medivation Inc,CS,42.28,$6.8B,Health Care,Biotechnology,2.13403,-27.40573,71.76812,0.83169,22.46045,0.937020976,,163.71,90.1765,1.119270061,0.921425657
HIW,Highwoods Properties Inc.,CSRT,43.56,$4.2B,Financials,Real Estate Investment Trusts (REITs),0.77595,2.4345,12.20845,0.19847,40.70829,0.937677399,3.8479,95.326,95.2148,1.21313858,0.734746518
HEAR,Turtle Beach Corp,CS,2.34,$94M,Consumer Discretionary,Household Durables,0.25727,-44.61153,4.77818,0.80507,276.25,0.938307552,,42.518,4.6523,,0.787652604
GSBC,Great Southern Bancorp Inc,CS,50.78,$712.1M,Financials,Banks,0.03703,33.94208,21.47676,0.25092,15.48377,0.939938621,1.71406,13.87,31.7565,0.938998109,0.745235246
TSLA,Tesla Motors Inc,CS,230.36,$30.3B,Consumer Discretionary,Automobiles,4.35222,-5.27973,46.49294,0.63908,123.72845,0.940152013,,130.951,63.2652,,1.082291687
LOGI,"Logitech International SA, Apples",CS,14.93,$2.5B,Information Technology,"Technology Hardware, Storage & Peripherals",0.39587,0.13717,-3.27216,0.41628,14.6953,0.941079322,3.63908,162.378,32.7031,1.669858318,1.124118521
TFX,Teleflex Inc,CS,131.7,$5.5B,Health Care,Health Care Equipment & Supplies,0.25464,10.46658,22.47733,0.17146,18.37811,0.941266625,1.03501,41.602,99.7875,0.869510006,0.678785396
NBTB,NBT Bancorp Inc,CS,30.13,$1.3B,Financials,Banks,0.11653,21.17694,10.30053,0.20049,17.22065,0.941267304,2.90717,43.29,46.5302,0.779407338,0.660836764
AVD,American Vanguard Corp,CS,15.75,$454.6M,Materials,Chemicals,0.20393,39.07226,18.71492,0.41948,28.95413,0.941463817,0.51315,29.16,84.4192,0.501537026,0.543909441
HA,Hawaiian Holdings Inc.,CS,36.2,$2B,Industrials,Airlines,1.1968,84.63463,36.7637,0.43703,11.223,0.941555079,,53.214,83.3942,1.711439717,1.538473803
RDY,Dr Reddy'S Laboratories Ltd,DR,46.85,$8B,Health Care,Pharmaceuticals,0.46338,-19.40247,4.63373,0.27021,20.13765,0.943044,0.66664,170.589,16.3792,1.074765613,0.505462496
EGBN,Eagle Bancorp Inc,CS,54.63,$1.8B,Financials,Banks,0.11721,56.43734,36.45855,0.28725,20.71157,0.94349628,,33.467,65.2079,0.624189767,0.649351801
SBCF,Seacoast Banking Corp of Florida,CS,16.03,$547.8M,Financials,Banks,0.11527,22.69231,20.9977,0.2589,16.61458,0.943700677,,34.346,48.8594,1.148807983,0.229793809
NUVA,NuVasive Inc,CS,52.14,$2.6B,Health Care,Health Care Equipment & Supplies,0.54086,18.70748,17.25392,0.42654,35.67144,0.944544061,,49.097,97.222,0.899872008,0.721445898
DSW,DSW Inc,CS,22.97,$2.1B,Consumer Discretionary,Specialty Retail,2.04687,-33.31454,6.85951,0.32297,14.62299,0.945103256,3.38123,88.744,91.5751,1.301299431,0.228442171
ICE,Intercontinental Exchange Inc,CS,259.84,$28.6B,Financials,Diversified Financial Services,0.67188,17.84712,18.7308,0.20251,18.36199,0.945415305,1.15283,109.743,89.0274,,0.783511238
GTS,Triple-S Management Corp,CS,26.42,$671.7M,Health Care,Health Care Providers & Services,0.1501,13.24786,7.0387,0.35523,19.13357,0.94571202,,25.348,93.3269,,0.414981335
CM,Canadian Imperial Bank of Commerce,CS,75.18,$29.7B,Financials,Banks,0.29748,-20.80686,3.7879,0.18841,10.36637,0.946545518,4.5035,397.338,53.9158,1.307727636,1.112626772
STFC,State Auto Financial Corp,CS,23.21,$962.6M,Financials,Insurance,0.03982,16.04385,10.60737,0.27975,14.35802,0.946656496,1.71748,41.332,29.18,0.921623377,0.48964735
WRI,Weingarten Realty Investors,CSRT,34.97,$4.4B,Financials,Real Estate Investment Trusts (REITs),0.96082,-2.16492,12.68204,0.20291,35.7732,0.94690532,3.91712,123.944,81.246,1.559120172,0.620863513
KYO,Kyocera Corp,DR,46.24,$17B,Information Technology,Electronic Equipment Instruments & Components,0.01792,-4.24742,-0.25822,0.20489,19.71193,0.94805695,1.75058,366.86,0.4294,1.030382487,1.208170617
STB,Student Transportation Inc,CS,4.11,$397.6M,Industrials,Road & Rail,0.12265,-35.92535,1.83353,0.16288,47.35632,0.948110764,10.68058,96.493,18.9961,,0.937948152
DF,Dean Foods Co,CS,18.75,$1.7B,Consumer Staples,Food Products,1.99324,12.7824,17.28689,0.41885,15.36032,0.948117748,1.47601,91.357,97.1033,0.736150454,0.486564652
ARE,Alexandria Real Estate Equities Inc.,CSRT,92.09,$6.7B,Financials,Real Estate Investment Trusts (REITs),0.40528,7.92484,10.03942,0.19273,48.21168,0.948215677,3.33081,72.499,97.6543,1.233238217,0.480050343
FSP,Franklin Street Properties Corp,CSRT,10.47,$1.1B,Financials,Real Estate Investment Trusts (REITs),0.39241,-12.32423,2.55962,0.19722,30.72464,0.948459246,7.16981,100.187,77.2082,0.940406092,0.437751958
ORBK,Orbotech Ltd,CS,20.43,$860.4M,Information Technology,Electronic Equipment Instruments & Components,0.16386,34.37293,12.27572,0.28616,8.52663,0.948474229,,42.488,61.165,1.324451348,0.613524826
SE,Spectra Energy Corp,CS,26.21,$17.9B,Energy,"Oil, Gas & Consumable Fuels",5.28203,-32.18742,6.31007,0.18534,20.3852,0.949167454,5.55764,671.411,69.5566,,1.368593788
CLNY,Colony Capital Inc,CSRT,20.46,$2.3B,Financials,Real Estate Investment Trusts (REITs),0.95823,-16.61264,8.8055,0.18947,10.0146,0.949257949,7.38581,112.24,97.9576,,0.49959193
VIRC,Virco Mfg. Corp,CS,3.27,$49.9M,Industrials,Commercial Services & Supplies,0.01914,27.09924,5.32296,0.42065,8.05,0.949324367,,14.998,23.9104,1.180734776,1.093307137
BA,Boeing Co,CS,145.45,$98.5B,Industrials,Aerospace & Defense,3.79727,9.02953,20.50057,0.19718,15.57664,0.949690662,2.47703,669.984,75.6091,1.173301344,1.197214559
FCBC,First Community Bancshares Inc,CS,20.4,$367.6M,Financials,Banks,0.02809,28.56234,11.4482,0.23353,14.2766,0.950018039,2.77091,18.188,37.559,1.083308666,0.499359607
ACFC,Atlantic Coast Financial Corp,CS,5.84,$91.2M,Financials,Thrifts & Mortgage Finance,0.05764,43.87785,-6.81359,0.98586,17.22857,0.950385691,,15.509,50.0712,0.833597186,0.254626328
VLY,Valley National Bancorp,CS,11.13,$2.6B,Financials,Banks,1.66208,11.75879,6.70491,0.18325,15.98561,0.952214436,3.95683,232.867,56.6242,0.792899222,0.630250732
LSTR,Landstar System Inc,CS,62.42,$2.7B,Industrials,Road & Rail,0.44218,-18.58063,12.25077,0.18487,17.17022,0.952289656,0.50545,43.186,98.2182,0.823584932,0.578065403
ANSS,ANSYS Inc,CS,93.21,$8.3B,Information Technology,Software,0.4105,12.77544,13.88974,0.20343,25.24742,0.952823365,,88.992,98.5294,1.156310011,0.864501661
HTHT,China Lodging Group Ltd,DR,28.52,$1.8B,Consumer Discretionary,"Hotels, Restaurants & Leisure",0.16184,13.27222,3.43858,0.37276,22.49805,0.954116092,,62.687,46.1028,,0.513079804
FISV,Fiserv Inc.,CS,96.24,$21.9B,Information Technology,IT Services,1.21533,35.03526,27.69805,0.15512,22.1313,0.954593704,,228.539,90.2211,1.032474186,1.057169188
KSS,Kohl's Corp,CS,47.13,$9.3B,Consumer Discretionary,Multiline Retail,3.6962,-19.37269,-0.73864,0.25969,10.44546,0.955553697,3.74454,194.498,96.6717,0.949853221,0.708358251
EQY,Equity One Inc.,CSRT,27.225,$3.6B,Financials,Real Estate Investment Trusts (REITs),0.6996,13.79595,14.13089,0.18794,42.7795,0.955672883,3.19419,129.492,55.1933,1.141866808,0.558162824
RNST,Renasant Corp,CS,36.53,$1.5B,Financials,Banks,0.16036,25.9272,19.83379,0.21329,15.38171,0.956263843,1.85438,40.265,60.5445,0.973707124,0.583025663
IDCC,InterDigital Inc,CS,52.69,$1.9B,Information Technology,Communications Equipment,0.31451,3.73648,11.17134,0.47742,21.29006,0.957371177,1.51659,35.409,72.053,0.730088313,0.80190119
QRVO,Qorvo Inc,CS,58.07,$8.1B,Information Technology,Semiconductors & Semiconductor Equipment,2.22176,-1.59138,14.80204,0.41258,10.51917,0.957856935,,141.341,84.5694,2.082829359,1.159371854
VHI,Valhi Inc.,CS,1.82,$617.2M,Materials,Chemicals,0.07073,-70.21277,-23.89388,0.53216,7.4,0.959230193,4.3956,339.143,1.1151,1.11708162,2.096840825
MSFG,MainSource Financial Group Inc,CS,23.02,$496.5M,Financials,Banks,0.03588,29.41507,21.74888,0.255,12.87472,0.960363477,2.43372,21.578,52.4526,1.191098028,0.427986682
CRMT,America's Car-Mart Inc,CS,26.48,$248.6M,Consumer Discretionary,Specialty Retail,0.04889,-43.25159,3.23074,0.30479,11.17537,0.961068693,,8.459,78.8065,0.907202228,0.984328362
WFC,Wells Fargo & Co,CS,55.15,$282.9B,Financials,Banks,16.57601,2.04495,18.65261,0.14833,12.50736,0.961252542,2.70807,5107.813,75.5276,1.24165355,0.855042967
GD,General Dynamics Corp,CS,146.48,$46B,Industrials,Aerospace & Defense,1.41548,0.71265,19.73289,0.16723,15.25147,0.961598549,1.89613,316.128,87.7214,1.158936685,0.981410161
USPH,US Physical Therapy Inc,CS,52.8,$670.7M,Health Care,Health Care Providers & Services,0.09036,39.24703,25.46343,0.27526,27.24521,0.962179739,1.11111,12.421,95.0706,1.04958004,0.591065934
ERJ,Embraer SA,DR,31.3,$5.7B,Industrials,Aerospace & Defense,0.91458,-16.80582,2.8978,0.24952,13.61393,0.962529344,1.14095,182.927,90.539,1.575304179,1.242581818
COB,CommunityOne Bancorp,CS,14.1,$343M,Financials,Banks,0.03367,36.03083,-16.60244,0.51008,24.97345,0.962620543,,24.292,69.0173,0.929355736,1.431858077
AXP,American Express Co,CS,71.64,$70.7B,Financials,Consumer Finance,5.996,-21.43248,6.80775,0.17128,13.17105,0.963157426,1.61447,984.246,82.0202,1.675848763,0.770094527
PRK,Park National Corp,CS,97.02,$1.5B,Financials,Banks,0.02796,14.62253,12.96168,0.18633,17.00636,0.96344383,3.90609,15.351,37.725,0.833924256,0.771033131
BRCD,Brocade Communications Systems Inc,CS,9.39,$3.9B,Information Technology,Communications Equipment,5.00194,-16.88771,14.07641,0.32323,9.07336,0.965193488,1.91489,414.598,87.2746,1.424366303,0.912309782
KMPR,Kemper Corp,CS,41.09,$2.1B,Financials,Insurance,0.14192,14.37762,15.16572,0.20443,18.36095,0.965902034,2.34776,51.254,54.0341,1.329179716,1.005731662
STRT,Strattec Security Corp,CS,62.36,$235M,Consumer Discretionary,Auto Components,0.01179,-38.41388,14.49979,0.38805,10.98983,0.966123832,0.80483,3.637,91.7543,1.132447403,0.584668743
DANOY,Danone,DR,13.98,$41.3B,Consumer Staples,Food Products,0.65316,-1.99572,6.07174,0.17796,19.60508,0.966191286,2.4528,3000.394,2.1726,0.856943666,0.616673719
CTBI,Community Trust Bancorp Inc,CS,36.69,$645.2M,Financials,Banks,0.03558,1.68415,13.9984,0.18402,13.60045,0.966231058,3.36682,17.519,52.5534,0.706171312,0.351755896
FINL,Finish Line Inc (The),CS,16.59,$764.6M,Consumer Discretionary,Specialty Retail,1.10728,-39.73135,0.42844,0.28712,8.93606,0.966487764,2.11144,44.846,94.5088,1.343826471,0.240914495
HD,Home Depot Inc. (The),CS,133.88,$170.8B,Consumer Discretionary,Specialty Retail,5.42472,35.55332,37.57588,0.17306,21.8198,0.96665061,1.75152,1267.881,72.1736,0.831467818,0.65218736
AKG,Asanko Gold Inc,CS,1.52,$303.4M,Materials,Metals & Mining,0.12468,-19.79167,-29.49601,0.49507,38.75,0.968295587,,196.996,45.298,,0.024622772
NDAQ,Nasdaq Inc,CS,58.62,$9.7B,Financials,Diversified Financial Services,1.21282,31.31831,23.76714,0.20459,15.79303,0.968300612,1.69866,164.237,75.4648,1.021564736,0.775350956
CPN,Calpine Corp,CS,14.8,$5.2B,Utilities,Independent Power and Renew. Elect.Producers,4.75559,-37.16891,3.59089,0.22563,18.18627,0.968919329,,356.842,93.0436,,1.325391395
